Date	"Time, GMT+00:00"	"Temp, °C()"
9/27/2010	8:15:00	13.497
9/27/2010	8:45:00	13.353
9/27/2010	9:15:00	13.473
9/27/2010	9:45:00	13.57
9/27/2010	10:15:00	13.546
9/27/2010	10:45:00	13.546
9/27/2010	11:15:00	13.762
9/27/2010	11:45:00	13.81
9/27/2010	12:15:00	13.762
9/27/2010	12:45:00	14.026
9/27/2010	13:15:00	14.433
9/27/2010	13:45:00	13.954
9/27/2010	14:15:00	13.906
9/27/2010	14:45:00	13.618
9/27/2010	15:15:00	13.594
9/27/2010	15:45:00	13.425
9/27/2010	16:15:00	13.449
9/27/2010	16:45:00	13.425
9/27/2010	17:15:00	13.329
9/27/2010	17:45:00	13.209
9/27/2010	18:15:00	13.112
9/27/2010	18:45:00	12.727
9/27/2010	19:15:00	12.582
9/27/2010	19:45:00	12.751
9/27/2010	20:15:00	12.896
9/27/2010	20:45:00	13.112
9/27/2010	21:15:00	13.185
9/27/2010	21:45:00	13.209
9/27/2010	22:15:00	13.137
9/27/2010	22:45:00	13.786
9/27/2010	23:15:00	14.242
9/27/2010	23:45:00	14.146
9/28/2010	0:15:00	14.314
9/28/2010	0:45:00	13.978
9/28/2010	1:15:00	13.954
9/28/2010	1:45:00	13.714
9/28/2010	2:15:00	13.738
9/28/2010	2:45:00	13.834
9/28/2010	3:15:00	13.546
9/28/2010	3:45:00	13.425
9/28/2010	4:15:00	13.425
9/28/2010	4:45:00	13.57
9/28/2010	5:15:00	14.002
9/28/2010	5:45:00	13.594
9/28/2010	6:15:00	13.473
9/28/2010	6:45:00	13.185
9/28/2010	7:15:00	13.401
9/28/2010	7:45:00	13.618
9/28/2010	8:15:00	13.473
9/28/2010	8:45:00	13.858
9/28/2010	9:15:00	13.738
9/28/2010	9:45:00	13.858
9/28/2010	10:15:00	14.026
9/28/2010	10:45:00	14.122
9/28/2010	11:15:00	13.906
9/28/2010	11:45:00	14.098
9/28/2010	12:15:00	13.906
9/28/2010	12:45:00	13.93
9/28/2010	13:15:00	13.834
9/28/2010	13:45:00	13.93
9/28/2010	14:15:00	13.954
9/28/2010	14:45:00	14.146
9/28/2010	15:15:00	13.93
9/28/2010	15:45:00	13.882
9/28/2010	16:15:00	13.473
9/28/2010	16:45:00	14.266
9/28/2010	17:15:00	14.002
9/28/2010	17:45:00	13.546
9/28/2010	18:15:00	13.642
9/28/2010	18:45:00	13.497
9/28/2010	19:15:00	13.81
9/28/2010	19:45:00	13.978
9/28/2010	20:15:00	14.074
9/28/2010	20:45:00	14.314
9/28/2010	21:15:00	14.625
9/28/2010	21:45:00	14.96
9/28/2010	22:15:00	15.175
9/28/2010	22:45:00	15.27
9/28/2010	23:15:00	15.055
9/28/2010	23:45:00	14.96
9/29/2010	0:15:00	15.127
9/29/2010	0:45:00	15.175
9/29/2010	1:15:00	14.816
9/29/2010	1:45:00	15.008
9/29/2010	2:15:00	15.127
9/29/2010	2:45:00	15.318
9/29/2010	3:15:00	15.581
9/29/2010	3:45:00	15.247
9/29/2010	4:15:00	13.594
9/29/2010	4:45:00	13.57
9/29/2010	5:15:00	13.69
9/29/2010	5:45:00	13.546
9/29/2010	6:15:00	13.978
9/29/2010	6:45:00	14.505
9/29/2010	7:15:00	15.175
9/29/2010	7:45:00	16.129
9/29/2010	8:15:00	16.225
9/29/2010	8:45:00	14.84
9/29/2010	9:15:00	14.625
9/29/2010	9:45:00	15.939
9/29/2010	10:15:00	15.27
9/29/2010	10:45:00	14.745
9/29/2010	11:15:00	14.673
9/29/2010	11:45:00	14.96
9/29/2010	12:15:00	14.936
9/29/2010	12:45:00	14.984
9/29/2010	13:15:00	14.936
9/29/2010	13:45:00	14.96
9/29/2010	14:15:00	15.199
9/29/2010	14:45:00	15.438
9/29/2010	15:15:00	15.247
9/29/2010	15:45:00	15.127
9/29/2010	16:15:00	14.721
9/29/2010	16:45:00	14.96
9/29/2010	17:15:00	14.529
9/29/2010	17:45:00	14.529
9/29/2010	18:15:00	14.768
9/29/2010	18:45:00	14.888
9/29/2010	19:15:00	14.314
9/29/2010	19:45:00	14.314
9/29/2010	20:15:00	14.601
9/29/2010	20:45:00	14.697
9/29/2010	21:15:00	15.079
9/29/2010	21:45:00	15.438
9/29/2010	22:15:00	15.27
9/29/2010	22:45:00	15.103
9/29/2010	23:15:00	15.008
9/29/2010	23:45:00	14.864
9/30/2010	0:15:00	14.912
9/30/2010	0:45:00	15.055
9/30/2010	1:15:00	15.199
9/30/2010	1:45:00	15.27
9/30/2010	2:15:00	15.414
9/30/2010	2:45:00	15.557
9/30/2010	3:15:00	15.461
9/30/2010	3:45:00	15.438
9/30/2010	4:15:00	15.438
9/30/2010	4:45:00	14.337
9/30/2010	5:15:00	14.194
9/30/2010	5:45:00	14.266
9/30/2010	6:15:00	14.361
9/30/2010	6:45:00	14.529
9/30/2010	7:15:00	14.553
9/30/2010	7:45:00	15.39
9/30/2010	8:15:00	14.936
9/30/2010	8:45:00	14.577
9/30/2010	9:15:00	14.745
9/30/2010	9:45:00	14.936
9/30/2010	10:15:00	14.218
9/30/2010	10:45:00	14.457
9/30/2010	11:15:00	14.768
9/30/2010	11:45:00	14.912
9/30/2010	12:15:00	15.127
9/30/2010	12:45:00	15.509
9/30/2010	13:15:00	15.247
9/30/2010	13:45:00	15.748
9/30/2010	14:15:00	15.199
9/30/2010	14:45:00	15.127
9/30/2010	15:15:00	15.031
9/30/2010	15:45:00	15.079
9/30/2010	16:15:00	14.96
9/30/2010	16:45:00	14.84
9/30/2010	17:15:00	15.27
9/30/2010	17:45:00	15.175
9/30/2010	18:15:00	15.485
9/30/2010	18:45:00	15.748
9/30/2010	19:15:00	15.748
9/30/2010	19:45:00	15.652
9/30/2010	20:15:00	15.175
9/30/2010	20:45:00	14.697
9/30/2010	21:15:00	14.457
9/30/2010	21:45:00	14.864
9/30/2010	22:15:00	15.223
9/30/2010	22:45:00	15.39
9/30/2010	23:15:00	15.461
9/30/2010	23:45:00	15.39
10/1/2010	0:15:00	15.223
10/1/2010	0:45:00	14.697
10/1/2010	1:15:00	14.816
10/1/2010	1:45:00	14.673
10/1/2010	2:15:00	14.457
10/1/2010	2:45:00	14.577
10/1/2010	3:15:00	14.409
10/1/2010	3:45:00	14.601
10/1/2010	4:15:00	14.481
10/1/2010	4:45:00	14.385
10/1/2010	5:15:00	14.266
10/1/2010	5:45:00	14.697
10/1/2010	6:15:00	14.577
10/1/2010	6:45:00	14.553
10/1/2010	7:15:00	14.792
10/1/2010	7:45:00	14.984
10/1/2010	8:15:00	14.912
10/1/2010	8:45:00	14.768
10/1/2010	9:15:00	14.816
10/1/2010	9:45:00	14.792
10/1/2010	10:15:00	14.816
10/1/2010	10:45:00	14.768
10/1/2010	11:15:00	14.768
10/1/2010	11:45:00	14.697
10/1/2010	12:15:00	14.697
10/1/2010	12:45:00	14.864
10/1/2010	13:15:00	14.864
10/1/2010	13:45:00	15.103
10/1/2010	14:15:00	15.247
10/1/2010	14:45:00	15.079
10/1/2010	15:15:00	15.151
10/1/2010	15:45:00	15.223
10/1/2010	16:15:00	15.175
10/1/2010	16:45:00	15.151
10/1/2010	17:15:00	15.294
10/1/2010	17:45:00	15.127
10/1/2010	18:15:00	15.199
10/1/2010	18:45:00	15.318
10/1/2010	19:15:00	15.414
10/1/2010	19:45:00	15.581
10/1/2010	20:15:00	15.533
10/1/2010	20:45:00	15.509
10/1/2010	21:15:00	15.342
10/1/2010	21:45:00	15.199
10/1/2010	22:15:00	15.223
10/1/2010	22:45:00	15.27
10/1/2010	23:15:00	15.485
10/1/2010	23:45:00	15.748
10/2/2010	0:15:00	15.772
10/2/2010	0:45:00	15.557
10/2/2010	1:15:00	15.796
10/2/2010	1:45:00	15.652
10/2/2010	2:15:00	15.986
10/2/2010	2:45:00	16.058
10/2/2010	3:15:00	16.106
10/2/2010	3:45:00	16.225
10/2/2010	4:15:00	16.558
10/2/2010	4:45:00	16.272
10/2/2010	5:15:00	16.177
10/2/2010	5:45:00	16.058
10/2/2010	6:15:00	16.106
10/2/2010	6:45:00	15.724
10/2/2010	7:15:00	14.792
10/2/2010	7:45:00	14.625
10/2/2010	8:15:00	15.7
10/2/2010	8:45:00	16.439
10/2/2010	9:15:00	16.892
10/2/2010	9:45:00	16.534
10/2/2010	10:15:00	16.749
10/2/2010	10:45:00	16.392
10/2/2010	11:15:00	15.986
10/2/2010	11:45:00	16.153
10/2/2010	12:15:00	15.772
10/2/2010	12:45:00	15.915
10/2/2010	13:15:00	16.177
10/2/2010	13:45:00	16.153
10/2/2010	14:15:00	16.058
10/2/2010	14:45:00	16.034
10/2/2010	15:15:00	16.034
10/2/2010	15:45:00	16.106
10/2/2010	16:15:00	15.843
10/2/2010	16:45:00	16.034
10/2/2010	17:15:00	15.915
10/2/2010	17:45:00	16.106
10/2/2010	18:15:00	16.034
10/2/2010	18:45:00	16.058
10/2/2010	19:15:00	16.153
10/2/2010	19:45:00	16.129
10/2/2010	20:15:00	16.034
10/2/2010	20:45:00	15.581
10/2/2010	21:15:00	15.891
10/2/2010	21:45:00	15.557
10/2/2010	22:15:00	15.342
10/2/2010	22:45:00	15.318
10/2/2010	23:15:00	15.986
10/2/2010	23:45:00	15.915
10/3/2010	0:15:00	15.652
10/3/2010	0:45:00	15.39
10/3/2010	1:15:00	15.509
10/3/2010	1:45:00	15.342
10/3/2010	2:15:00	15.342
10/3/2010	2:45:00	15.461
10/3/2010	3:15:00	15.247
10/3/2010	3:45:00	14.984
10/3/2010	4:15:00	15.079
10/3/2010	4:45:00	15.127
10/3/2010	5:15:00	15.055
10/3/2010	5:45:00	15.079
10/3/2010	6:15:00	15.127
10/3/2010	6:45:00	15.27
10/3/2010	7:15:00	15.605
10/3/2010	7:45:00	15.724
10/3/2010	8:15:00	15.748
10/3/2010	8:45:00	15.676
10/3/2010	9:15:00	15.652
10/3/2010	9:45:00	15.843
10/3/2010	10:15:00	16.082
10/3/2010	10:45:00	16.129
10/3/2010	11:15:00	16.129
10/3/2010	11:45:00	16.32
10/3/2010	12:15:00	16.392
10/3/2010	12:45:00	16.082
10/3/2010	13:15:00	16.129
10/3/2010	13:45:00	16.201
10/3/2010	14:15:00	16.01
10/3/2010	14:45:00	15.843
10/3/2010	15:15:00	16.392
10/3/2010	15:45:00	15.939
10/3/2010	16:15:00	15.915
10/3/2010	16:45:00	15.986
10/3/2010	17:15:00	16.177
10/3/2010	17:45:00	16.32
10/3/2010	18:15:00	16.296
10/3/2010	18:45:00	16.749
10/3/2010	19:15:00	16.606
10/3/2010	19:45:00	16.725
10/3/2010	20:15:00	16.939
10/3/2010	20:45:00	16.987
10/3/2010	21:15:00	16.963
10/3/2010	21:45:00	16.654
10/3/2010	22:15:00	15.986
10/3/2010	22:45:00	16.058
10/3/2010	23:15:00	16.082
10/3/2010	23:45:00	16.392
10/4/2010	0:15:00	16.415
10/4/2010	0:45:00	16.773
10/4/2010	1:15:00	16.749
10/4/2010	1:45:00	16.749
10/4/2010	2:15:00	16.558
10/4/2010	2:45:00	16.32
10/4/2010	3:15:00	15.963
10/4/2010	3:45:00	16.106
10/4/2010	4:15:00	16.177
10/4/2010	4:45:00	16.106
10/4/2010	5:15:00	16.249
10/4/2010	5:45:00	16.32
10/4/2010	6:15:00	15.867
10/4/2010	6:45:00	15.652
10/4/2010	7:15:00	15.629
10/4/2010	7:45:00	15.581
10/4/2010	8:15:00	15.605
10/4/2010	8:45:00	15.724
10/4/2010	9:15:00	15.772
10/4/2010	9:45:00	15.7
10/4/2010	10:15:00	15.915
10/4/2010	10:45:00	15.915
10/4/2010	11:15:00	15.843
10/4/2010	11:45:00	15.796
10/4/2010	12:15:00	16.939
10/4/2010	12:45:00	17.177
10/4/2010	13:15:00	17.13
10/4/2010	13:45:00	16.915
10/4/2010	14:15:00	16.749
10/4/2010	14:45:00	16.654
10/4/2010	15:15:00	16.868
10/4/2010	15:45:00	16.915
10/4/2010	16:15:00	17.034
10/4/2010	16:45:00	17.32
10/4/2010	17:15:00	16.463
10/4/2010	17:45:00	17.011
10/4/2010	18:15:00	17.32
10/4/2010	18:45:00	17.058
10/4/2010	19:15:00	17.249
10/4/2010	19:45:00	17.486
10/4/2010	20:15:00	17.249
10/4/2010	20:45:00	17.558
10/4/2010	21:15:00	17.558
10/4/2010	21:45:00	17.249
10/4/2010	22:15:00	17.677
10/4/2010	22:45:00	17.772
10/4/2010	23:15:00	17.677
10/4/2010	23:45:00	17.558
10/5/2010	0:15:00	17.225
10/5/2010	0:45:00	17.32
10/5/2010	1:15:00	17.201
10/5/2010	1:45:00	16.987
10/5/2010	2:15:00	16.534
10/5/2010	2:45:00	16.129
10/5/2010	3:15:00	15.151
10/5/2010	3:45:00	14.936
10/5/2010	4:15:00	14.96
10/5/2010	4:45:00	14.912
10/5/2010	5:15:00	14.792
10/5/2010	5:45:00	14.649
10/5/2010	6:15:00	14.601
10/5/2010	6:45:00	14.361
10/5/2010	7:15:00	14.17
10/5/2010	7:45:00	13.978
10/5/2010	8:15:00	14.17
10/5/2010	8:45:00	13.834
10/5/2010	9:15:00	13.954
10/5/2010	9:45:00	13.882
10/5/2010	10:15:00	13.81
10/5/2010	10:45:00	13.666
10/5/2010	11:15:00	13.497
10/5/2010	11:45:00	13.305
10/5/2010	12:15:00	12.944
10/5/2010	12:45:00	12.871
10/5/2010	13:15:00	12.871
10/5/2010	13:45:00	12.823
10/5/2010	14:15:00	12.678
10/5/2010	14:45:00	12.582
10/5/2010	15:15:00	12.727
10/5/2010	15:45:00	12.823
10/5/2010	16:15:00	12.992
10/5/2010	16:45:00	12.896
10/5/2010	17:15:00	12.727
10/5/2010	17:45:00	12.654
10/5/2010	18:15:00	12.63
10/5/2010	18:45:00	13.618
10/5/2010	19:15:00	14.266
10/5/2010	19:45:00	14.17
10/5/2010	20:15:00	14.026
10/5/2010	20:45:00	14.553
10/5/2010	21:15:00	14.745
10/5/2010	21:45:00	14.553
10/5/2010	22:15:00	14.481
10/5/2010	22:45:00	14.409
10/5/2010	23:15:00	14.337
10/5/2010	23:45:00	15.079
10/6/2010	0:15:00	15.103
10/6/2010	0:45:00	14.984
10/6/2010	1:15:00	14.601
10/6/2010	1:45:00	14.529
10/6/2010	2:15:00	14.505
10/6/2010	2:45:00	14.649
10/6/2010	3:15:00	14.888
10/6/2010	3:45:00	15.008
10/6/2010	4:15:00	14.745
10/6/2010	4:45:00	14.697
10/6/2010	5:15:00	14.792
10/6/2010	5:45:00	14.481
10/6/2010	6:15:00	14.433
10/6/2010	6:45:00	14.529
10/6/2010	7:15:00	14.481
10/6/2010	7:45:00	14.553
10/6/2010	8:15:00	14.673
10/6/2010	8:45:00	14.745
10/6/2010	9:15:00	15.055
10/6/2010	9:45:00	15.223
10/6/2010	10:15:00	15.27
10/6/2010	10:45:00	15.247
10/6/2010	11:15:00	15.151
10/6/2010	11:45:00	15.055
10/6/2010	12:15:00	14.936
10/6/2010	12:45:00	14.864
10/6/2010	13:15:00	14.888
10/6/2010	13:45:00	14.936
10/6/2010	14:15:00	15.031
10/6/2010	14:45:00	15.247
10/6/2010	15:15:00	15.294
10/6/2010	15:45:00	15.294
10/6/2010	16:15:00	15.318
10/6/2010	16:45:00	15.366
10/6/2010	17:15:00	15.438
10/6/2010	17:45:00	15.533
10/6/2010	18:15:00	15.581
10/6/2010	18:45:00	15.581
10/6/2010	19:15:00	15.557
10/6/2010	19:45:00	15.557
10/6/2010	20:15:00	15.533
10/6/2010	20:45:00	15.438
10/6/2010	21:15:00	15.438
10/6/2010	21:45:00	15.461
10/6/2010	22:15:00	15.438
10/6/2010	22:45:00	15.533
10/6/2010	23:15:00	15.557
10/6/2010	23:45:00	15.652
10/7/2010	0:15:00	15.652
10/7/2010	0:45:00	15.676
10/7/2010	1:15:00	15.676
10/7/2010	1:45:00	15.605
10/7/2010	2:15:00	15.557
10/7/2010	2:45:00	15.581
10/7/2010	3:15:00	15.676
10/7/2010	3:45:00	15.772
10/7/2010	4:15:00	15.843
10/7/2010	4:45:00	15.843
10/7/2010	5:15:00	15.843
10/7/2010	5:45:00	15.891
10/7/2010	6:15:00	15.867
10/7/2010	6:45:00	15.867
10/7/2010	7:15:00	15.915
10/7/2010	7:45:00	15.891
10/7/2010	8:15:00	15.891
10/7/2010	8:45:00	15.843
10/7/2010	9:15:00	15.796
10/7/2010	9:45:00	15.605
10/7/2010	10:15:00	15.605
10/7/2010	10:45:00	15.7
10/7/2010	11:15:00	15.748
10/7/2010	11:45:00	15.7
10/7/2010	12:15:00	15.7
10/7/2010	12:45:00	15.7
10/7/2010	13:15:00	15.7
10/7/2010	13:45:00	15.748
10/7/2010	14:15:00	15.724
10/7/2010	14:45:00	15.724
10/7/2010	15:15:00	15.748
10/7/2010	15:45:00	15.748
10/7/2010	16:15:00	15.796
10/7/2010	16:45:00	15.819
10/7/2010	17:15:00	15.939
10/7/2010	17:45:00	16.034
10/7/2010	18:15:00	16.034
10/7/2010	18:45:00	15.986
10/7/2010	19:15:00	16.01
10/7/2010	19:45:00	15.986
10/7/2010	20:15:00	16.034
10/7/2010	20:45:00	16.106
10/7/2010	21:15:00	16.392
10/7/2010	21:45:00	16.487
10/7/2010	22:15:00	16.463
10/7/2010	22:45:00	16.392
10/7/2010	23:15:00	16.368
10/7/2010	23:45:00	16.392
10/8/2010	0:15:00	15.986
10/8/2010	0:45:00	16.034
10/8/2010	1:15:00	16.415
10/8/2010	1:45:00	16.368
10/8/2010	2:15:00	16.392
10/8/2010	2:45:00	16.249
10/8/2010	3:15:00	16.439
10/8/2010	3:45:00	16.415
10/8/2010	4:15:00	16.415
10/8/2010	4:45:00	16.344
10/8/2010	5:15:00	16.344
10/8/2010	5:45:00	16.344
10/8/2010	6:15:00	16.32
10/8/2010	6:45:00	16.368
10/8/2010	7:15:00	16.272
10/8/2010	7:45:00	16.296
10/8/2010	8:15:00	16.296
10/8/2010	8:45:00	16.249
10/8/2010	9:15:00	16.249
10/8/2010	9:45:00	16.177
10/8/2010	10:15:00	16.153
10/8/2010	10:45:00	15.915
10/8/2010	11:15:00	15.891
10/8/2010	11:45:00	15.915
10/8/2010	12:15:00	15.963
10/8/2010	12:45:00	15.891
10/8/2010	13:15:00	15.796
10/8/2010	13:45:00	15.819
10/8/2010	14:15:00	15.796
10/8/2010	14:45:00	15.605
10/8/2010	15:15:00	15.652
10/8/2010	15:45:00	15.939
10/8/2010	16:15:00	16.034
10/8/2010	16:45:00	15.986
10/8/2010	17:15:00	15.748
10/8/2010	17:45:00	15.963
10/8/2010	18:15:00	16.106
10/8/2010	18:45:00	16.129
10/8/2010	19:15:00	16.225
10/8/2010	19:45:00	16.129
10/8/2010	20:15:00	16.296
10/8/2010	20:45:00	16.344
10/8/2010	21:15:00	16.344
10/8/2010	21:45:00	16.344
10/8/2010	22:15:00	16.368
10/8/2010	22:45:00	16.368
10/8/2010	23:15:00	16.368
10/8/2010	23:45:00	16.272
10/9/2010	0:15:00	16.225
10/9/2010	0:45:00	16.201
10/9/2010	1:15:00	16.177
10/9/2010	1:45:00	16.225
10/9/2010	2:15:00	16.296
10/9/2010	2:45:00	16.272
10/9/2010	3:15:00	16.272
10/9/2010	3:45:00	16.225
10/9/2010	4:15:00	16.129
10/9/2010	4:45:00	16.082
10/9/2010	5:15:00	16.201
10/9/2010	5:45:00	16.249
10/9/2010	6:15:00	16.368
10/9/2010	6:45:00	16.439
10/9/2010	7:15:00	16.463
10/9/2010	7:45:00	16.415
10/9/2010	8:15:00	16.415
10/9/2010	8:45:00	16.439
10/9/2010	9:15:00	16.415
10/9/2010	9:45:00	16.392
10/9/2010	10:15:00	16.392
10/9/2010	10:45:00	16.392
10/9/2010	11:15:00	16.392
10/9/2010	11:45:00	16.392
10/9/2010	12:15:00	16.392
10/9/2010	12:45:00	16.392
10/9/2010	13:15:00	16.058
10/9/2010	13:45:00	16.177
10/9/2010	14:15:00	16.225
10/9/2010	14:45:00	16.153
10/9/2010	15:15:00	16.344
10/9/2010	15:45:00	16.463
10/9/2010	16:15:00	16.487
10/9/2010	16:45:00	16.558
10/9/2010	17:15:00	16.606
10/9/2010	17:45:00	16.606
10/9/2010	18:15:00	16.558
10/9/2010	18:45:00	16.392
10/9/2010	19:15:00	16.392
10/9/2010	19:45:00	16.368
10/9/2010	20:15:00	16.415
10/9/2010	20:45:00	16.439
10/9/2010	21:15:00	16.463
10/9/2010	21:45:00	16.534
10/9/2010	22:15:00	16.606
10/9/2010	22:45:00	16.677
10/9/2010	23:15:00	16.582
10/9/2010	23:45:00	16.558
10/10/2010	0:15:00	16.558
10/10/2010	0:45:00	16.558
10/10/2010	1:15:00	16.463
10/10/2010	1:45:00	16.511
10/10/2010	2:15:00	16.534
10/10/2010	2:45:00	16.225
10/10/2010	3:15:00	16.368
10/10/2010	3:45:00	16.368
10/10/2010	4:15:00	16.439
10/10/2010	4:45:00	16.392
10/10/2010	5:15:00	16.415
10/10/2010	5:45:00	16.415
10/10/2010	6:15:00	16.392
10/10/2010	6:45:00	16.225
10/10/2010	7:15:00	16.177
10/10/2010	7:45:00	16.058
10/10/2010	8:15:00	15.915
10/10/2010	8:45:00	16.106
10/10/2010	9:15:00	16.129
10/10/2010	9:45:00	16.129
10/10/2010	10:15:00	16.272
10/10/2010	10:45:00	16.272
10/10/2010	11:15:00	16.296
10/10/2010	11:45:00	16.272
10/10/2010	12:15:00	16.201
10/10/2010	12:45:00	16.129
10/10/2010	13:15:00	16.225
10/10/2010	13:45:00	15.819
10/10/2010	14:15:00	16.058
10/10/2010	14:45:00	16.32
10/10/2010	15:15:00	16.439
10/10/2010	15:45:00	16.344
10/10/2010	16:15:00	16.368
10/10/2010	16:45:00	16.249
10/10/2010	17:15:00	16.249
10/10/2010	17:45:00	16.32
10/10/2010	18:15:00	16.392
10/10/2010	18:45:00	16.511
10/10/2010	19:15:00	16.511
10/10/2010	19:45:00	16.368
10/10/2010	20:15:00	16.249
10/10/2010	20:45:00	16.129
10/10/2010	21:15:00	16.01
10/10/2010	21:45:00	16.249
10/10/2010	22:15:00	16.201
10/10/2010	22:45:00	16.272
10/10/2010	23:15:00	16.272
10/10/2010	23:45:00	16.225
10/11/2010	0:15:00	16.511
10/11/2010	0:45:00	16.463
10/11/2010	1:15:00	16.415
10/11/2010	1:45:00	16.392
10/11/2010	2:15:00	16.415
10/11/2010	2:45:00	16.415
10/11/2010	3:15:00	16.439
10/11/2010	3:45:00	16.201
10/11/2010	4:15:00	16.058
10/11/2010	4:45:00	16.177
10/11/2010	5:15:00	16.225
10/11/2010	5:45:00	16.153
10/11/2010	6:15:00	15.772
10/11/2010	6:45:00	16.225
10/11/2010	7:15:00	16.129
10/11/2010	7:45:00	16.01
10/11/2010	8:15:00	16.106
10/11/2010	8:45:00	16.201
10/11/2010	9:15:00	16.129
10/11/2010	9:45:00	16.296
10/11/2010	10:15:00	16.32
10/11/2010	10:45:00	16.606
10/11/2010	11:15:00	16.63
10/11/2010	11:45:00	16.63
10/11/2010	12:15:00	16.654
10/11/2010	12:45:00	16.606
10/11/2010	13:15:00	16.701
10/11/2010	13:45:00	16.725
10/11/2010	14:15:00	16.677
10/11/2010	14:45:00	16.749
10/11/2010	15:15:00	16.749
10/11/2010	15:45:00	16.749
10/11/2010	16:15:00	16.725
10/11/2010	16:45:00	16.773
10/11/2010	17:15:00	16.796
10/11/2010	17:45:00	16.725
10/11/2010	18:15:00	16.606
10/11/2010	18:45:00	16.582
10/11/2010	19:15:00	16.558
10/11/2010	19:45:00	16.534
10/11/2010	20:15:00	16.725
10/11/2010	20:45:00	16.749
10/11/2010	21:15:00	16.701
10/11/2010	21:45:00	16.725
10/11/2010	22:15:00	16.749
10/11/2010	22:45:00	16.939
10/11/2010	23:15:00	17.034
10/11/2010	23:45:00	17.605
10/12/2010	0:15:00	17.558
10/12/2010	0:45:00	17.344
10/12/2010	1:15:00	17.534
10/12/2010	1:45:00	17.368
10/12/2010	2:15:00	17.13
10/12/2010	2:45:00	17.249
10/12/2010	3:15:00	17.058
10/12/2010	3:45:00	17.106
10/12/2010	4:15:00	17.32
10/12/2010	4:45:00	17.272
10/12/2010	5:15:00	17.082
10/12/2010	5:45:00	16.987
10/12/2010	6:15:00	16.725
10/12/2010	6:45:00	16.511
10/12/2010	7:15:00	16.129
10/12/2010	7:45:00	16.344
10/12/2010	8:15:00	16.32
10/12/2010	8:45:00	16.296
10/12/2010	9:15:00	16.392
10/12/2010	9:45:00	16.439
10/12/2010	10:15:00	16.344
10/12/2010	10:45:00	16.249
10/12/2010	11:15:00	16.511
10/12/2010	11:45:00	16.63
10/12/2010	12:15:00	16.63
10/12/2010	12:45:00	17.034
10/12/2010	13:15:00	17.13
10/12/2010	13:45:00	17.011
10/12/2010	14:15:00	17.13
10/12/2010	14:45:00	17.225
10/12/2010	15:15:00	17.201
10/12/2010	15:45:00	17.32
10/12/2010	16:15:00	17.391
10/12/2010	16:45:00	17.225
10/12/2010	17:15:00	17.201
10/12/2010	17:45:00	17.201
10/12/2010	18:15:00	17.177
10/12/2010	18:45:00	17.225
10/12/2010	19:15:00	17.201
10/12/2010	19:45:00	17.225
10/12/2010	20:15:00	17.225
10/12/2010	20:45:00	17.177
10/12/2010	21:15:00	16.915
10/12/2010	21:45:00	17.082
10/12/2010	22:15:00	17.153
10/12/2010	22:45:00	17.201
10/12/2010	23:15:00	17.225
10/12/2010	23:45:00	17.225
10/13/2010	0:15:00	17.249
10/13/2010	0:45:00	17.272
10/13/2010	1:15:00	17.296
10/13/2010	1:45:00	17.249
10/13/2010	2:15:00	17.272
10/13/2010	2:45:00	17.296
10/13/2010	3:15:00	17.344
10/13/2010	3:45:00	17.272
10/13/2010	4:15:00	17.201
10/13/2010	4:45:00	17.296
10/13/2010	5:15:00	17.344
10/13/2010	5:45:00	17.32
10/13/2010	6:15:00	17.13
10/13/2010	6:45:00	16.987
10/13/2010	7:15:00	16.773
10/13/2010	7:45:00	16.534
10/13/2010	8:15:00	16.082
10/13/2010	8:45:00	16.511
10/13/2010	9:15:00	15.986
10/13/2010	9:45:00	16.344
10/13/2010	10:15:00	15.151
10/13/2010	10:45:00	13.714
10/13/2010	11:15:00	15.557
10/13/2010	11:45:00	16.892
10/13/2010	12:15:00	17.153
10/13/2010	12:45:00	17.463
10/13/2010	13:15:00	17.368
10/13/2010	13:45:00	17.153
10/13/2010	14:15:00	17.32
10/13/2010	14:45:00	17.272
10/13/2010	15:15:00	17.249
10/13/2010	15:45:00	16.915
10/13/2010	16:15:00	17.13
10/13/2010	16:45:00	17.177
10/13/2010	17:15:00	17.13
10/13/2010	17:45:00	17.034
10/13/2010	18:15:00	16.939
10/13/2010	18:45:00	17.272
10/13/2010	19:15:00	17.272
10/13/2010	19:45:00	17.201
10/13/2010	20:15:00	16.558
10/13/2010	20:45:00	16.725
10/13/2010	21:15:00	16.249
10/13/2010	21:45:00	16.534
10/13/2010	22:15:00	15.867
10/13/2010	22:45:00	15.891
10/13/2010	23:15:00	16.082
10/13/2010	23:45:00	16.511
10/14/2010	0:15:00	16.606
10/14/2010	0:45:00	16.63
10/14/2010	1:15:00	16.177
10/14/2010	1:45:00	16.558
10/14/2010	2:15:00	15.438
10/14/2010	2:45:00	16.415
10/14/2010	3:15:00	16.058
10/14/2010	3:45:00	16.32
10/14/2010	4:15:00	16.963
10/14/2010	4:45:00	16.701
10/14/2010	5:15:00	16.511
10/14/2010	5:45:00	16.439
10/14/2010	6:15:00	16.606
10/14/2010	6:45:00	16.368
10/14/2010	7:15:00	16.201
10/14/2010	7:45:00	16.153
10/14/2010	8:15:00	16.01
10/14/2010	8:45:00	16.272
10/14/2010	9:15:00	15.843
10/14/2010	9:45:00	15.986
10/14/2010	10:15:00	16.177
10/14/2010	10:45:00	16.272
