Date	Time	Temperature   (*C)
06/28/06	01:30:00.0	13.46
06/28/06	02:00:00.0	13.28
06/28/06	02:30:00.0	13.03
06/28/06	03:00:00.0	13.12
06/28/06	03:30:00.0	12.86
06/28/06	04:00:00.0	12.78
06/28/06	04:30:00.0	12.52
06/28/06	05:00:00.0	12.35
06/28/06	05:30:00.0	12.44
06/28/06	06:00:00.0	12.27
06/28/06	06:30:00.0	12.01
06/28/06	07:00:00.0	12.01
06/28/06	07:30:00.0	12.01
06/28/06	08:00:00.0	12.01
06/28/06	08:30:00.0	12.18
06/28/06	09:00:00.0	12.35
06/28/06	09:30:00.0	12.61
06/28/06	10:00:00.0	12.61
06/28/06	10:30:00.0	12.44
06/28/06	11:00:00.0	12.86
06/28/06	11:30:00.0	13.37
06/28/06	12:00:00.0	13.79
06/28/06	12:30:00.0	14.05
06/28/06	13:00:00.0	13.28
06/28/06	13:30:00.0	13.12
06/28/06	14:00:00.0	13.96
06/28/06	14:30:00.0	13.62
06/28/06	15:00:00.0	13.96
06/28/06	15:30:00.0	13.96
06/28/06	16:00:00.0	13.12
06/28/06	16:30:00.0	13.2
06/28/06	17:00:00.0	13.2
06/28/06	17:30:00.0	13.12
06/28/06	18:00:00.0	14.66
06/28/06	18:30:00.0	13.28
06/28/06	19:00:00.0	13.2
06/28/06	19:30:00.0	13.12
06/28/06	20:00:00.0	13.12
06/28/06	20:30:00.0	13.28
06/28/06	21:00:00.0	13.37
06/28/06	21:30:00.0	13.37
06/28/06	22:00:00.0	14.66
06/28/06	22:30:00.0	14.48
06/28/06	23:00:00.0	14.66
06/28/06	23:30:00.0	14.66
06/29/06	00:00:00.0	14.66
06/29/06	00:30:00.0	14.83
06/29/06	01:00:00.0	15.01
06/29/06	01:30:00.0	15.01
06/29/06	02:00:00.0	15.01
06/29/06	02:30:00.0	15.01
06/29/06	03:00:00.0	15.18
06/29/06	03:30:00.0	15.01
06/29/06	04:00:00.0	14.22
06/29/06	04:30:00.0	13.37
06/29/06	05:00:00.0	13.37
06/29/06	05:30:00.0	13.2
06/29/06	06:00:00.0	12.95
06/29/06	06:30:00.0	12.61
06/29/06	07:00:00.0	12.52
06/29/06	07:30:00.0	13.2
06/29/06	08:00:00.0	13.03
06/29/06	08:30:00.0	12.86
06/29/06	09:00:00.0	12.86
06/29/06	09:30:00.0	12.86
06/29/06	10:00:00.0	12.52
06/29/06	10:30:00.0	12.52
06/29/06	11:00:00.0	12.52
06/29/06	11:30:00.0	13.03
06/29/06	12:00:00.0	13.79
06/29/06	12:30:00.0	14.31
06/29/06	13:00:00.0	14.74
06/29/06	13:30:00.0	15.01
06/29/06	14:00:00.0	14.57
06/29/06	14:30:00.0	14.39
06/29/06	15:00:00.0	14.22
06/29/06	15:30:00.0	14.57
